Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-16 00:00:00-04:00,8.130000114440918,8.539999961853027,8.100000381469727,8.5,27563000,0.0,0.0
2023-03-17 00:00:00-04:00,8.539999961853027,8.739999771118164,8.180000305175781,8.260000228881836,38374700,0.0,0.0
2023-03-20 00:00:00-04:00,8.100000381469727,9.0600004196167,8.069999694824219,8.75,56190600,0.0,0.0
2023-03-21 00:00:00-04:00,8.960000038146973,9.369999885559082,8.90999984741211,9.270000457763672,52342800,0.0,0.0
2023-03-22 00:00:00-04:00,9.5,9.529999732971191,9.0600004196167,9.09000015258789,36811700,0.0,0.0
2023-03-23 00:00:00-04:00,9.350000381469727,9.460000038146973,9.130000114440918,9.270000457763672,30132800,0.0,0.0
2023-03-24 00:00:00-04:00,9.220000267028809,9.229999542236328,8.829999923706055,9.069999694824219,28665700,0.0,0.0
2023-03-27 00:00:00-04:00,9.029999732971191,9.130000114440918,8.84000015258789,8.930000305175781,20452500,0.0,0.0
2023-03-28 00:00:00-04:00,9.149999618530273,9.270000457763672,9.029999732971191,9.199999809265137,31341500,0.0,0.0
2023-03-29 00:00:00-04:00,9.300000190734863,9.949999809265137,9.260000228881836,9.829999923706055,56384500,0.0,0.0
2023-03-30 00:00:00-04:00,10.0,10.75,9.9399995803833,10.460000038146973,66081900,0.0,0.0
2023-03-31 00:00:00-04:00,10.3100004196167,10.600000381469727,10.199999809265137,10.510000228881836,35906300,0.0,0.0
2023-04-03 00:00:00-04:00,10.40999984741211,10.510000228881836,9.670000076293945,9.800000190734863,56526200,0.0,0.0
2023-04-04 00:00:00-04:00,9.619999885559082,9.789999961853027,9.119999885559082,9.210000038146973,53384400,0.0,0.0
2023-04-05 00:00:00-04:00,9.1899995803833,9.1899995803833,8.75,8.960000038146973,33805900,0.0,0.0
2023-04-06 00:00:00-04:00,8.9399995803833,9.069999694824219,8.829999923706055,9.010000228881836,23019800,0.0,0.0
2023-04-10 00:00:00-04:00,8.859999656677246,9.079999923706055,8.779999732971191,9.050000190734863,26228700,0.0,0.0
2023-04-11 00:00:00-04:00,9.1899995803833,9.789999961853027,9.180000305175781,9.520000457763672,44751300,0.0,0.0
2023-04-12 00:00:00-04:00,9.5600004196167,9.5600004196167,8.960000038146973,9.010000228881836,48106800,0.0,0.0
2023-04-13 00:00:00-04:00,9.210000038146973,9.279999732971191,9.020000457763672,9.100000381469727,25070000,0.0,0.0
2023-04-14 00:00:00-04:00,9.069999694824219,9.449999809265137,9.0,9.270000457763672,30953500,0.0,0.0
2023-04-17 00:00:00-04:00,9.539999961853027,10.029999732971191,9.510000228881836,9.829999923706055,48549500,0.0,0.0
2023-04-18 00:00:00-04:00,9.779999732971191,9.8100004196167,9.449999809265137,9.470000267028809,26812000,0.0,0.0
2023-04-19 00:00:00-04:00,9.15999984741211,9.199999809265137,8.770000457763672,8.789999961853027,60655900,0.0,0.0
2023-04-20 00:00:00-04:00,8.539999961853027,8.579999923706055,8.15999984741211,8.279999732971191,59580500,0.0,0.0
2023-04-21 00:00:00-04:00,8.300000190734863,8.380000114440918,8.050000190734863,8.329999923706055,34188200,0.0,0.0
2023-04-24 00:00:00-04:00,8.380000114440918,8.399999618530273,8.15999984741211,8.289999961853027,29843600,0.0,0.0
2023-04-25 00:00:00-04:00,8.15999984741211,8.15999984741211,7.599999904632568,7.900000095367432,88508400,0.0,0.0
2023-04-26 00:00:00-04:00,8.09000015258789,8.199999809265137,7.650000095367432,7.679999828338623,56070100,0.0,0.0
2023-04-27 00:00:00-04:00,7.699999809265137,7.96999979019165,7.610000133514404,7.96999979019165,36937500,0.0,0.0
2023-04-28 00:00:00-04:00,7.880000114440918,8.010000228881836,7.659999847412109,7.869999885559082,39093700,0.0,0.0
2023-05-01 00:00:00-04:00,7.829999923706055,7.860000133514404,7.550000190734863,7.809999942779541,39623700,0.0,0.0
2023-05-02 00:00:00-04:00,7.650000095367432,7.75,7.329999923706055,7.449999809265137,53990100,0.0,0.0
2023-05-03 00:00:00-04:00,7.429999828338623,7.769999980926514,7.400000095367432,7.639999866485596,39778500,0.0,0.0
2023-05-04 00:00:00-04:00,7.75,8.119999885559082,7.75,8.0600004196167,50555800,0.0,0.0
2023-05-05 00:00:00-04:00,8.140000343322754,8.369999885559082,8.100000381469727,8.149999618530273,34595100,0.0,0.0
2023-05-08 00:00:00-04:00,8.270000457763672,8.539999961853027,8.029999732971191,8.270000457763672,30996500,0.0,0.0
2023-05-09 00:00:00-04:00,7.929999828338623,8.220000267028809,7.849999904632568,8.15999984741211,24846300,0.0,0.0
2023-05-10 00:00:00-04:00,8.199999809265137,8.520000457763672,8.039999961853027,8.130000114440918,47366600,0.0,0.0
2023-05-11 00:00:00-04:00,8.149999618530273,8.449999809265137,8.09000015258789,8.449999809265137,48355800,0.0,0.0
2023-05-12 00:00:00-04:00,8.270000457763672,8.34000015258789,7.940000057220459,7.949999809265137,42060700,0.0,0.0
2023-05-15 00:00:00-04:00,8.0600004196167,8.279999732971191,7.900000095367432,8.25,35602400,0.0,0.0
2023-05-16 00:00:00-04:00,8.100000381469727,8.109999656677246,7.820000171661377,7.909999847412109,33815300,0.0,0.0
2023-05-17 00:00:00-04:00,7.820000171661377,8.050000190734863,7.789999961853027,8.029999732971191,33411500,0.0,0.0
2023-05-18 00:00:00-04:00,7.940000057220459,8.029999732971191,7.730000019073486,7.820000171661377,46481500,0.0,0.0
2023-05-19 00:00:00-04:00,7.900000095367432,8.140000343322754,7.849999904632568,8.069999694824219,41334500,0.0,0.0
2023-05-22 00:00:00-04:00,8.25,8.850000381469727,8.239999771118164,8.789999961853027,73546900,0.0,0.0
2023-05-23 00:00:00-04:00,8.640000343322754,8.850000381469727,8.59000015258789,8.75,38540000,0.0,0.0
2023-05-24 00:00:00-04:00,8.140000343322754,8.210000038146973,7.71999979019165,7.920000076293945,84695800,0.0,0.0
2023-05-25 00:00:00-04:00,7.860000133514404,7.860000133514404,7.510000228881836,7.539999961853027,48702800,0.0,0.0
2023-05-26 00:00:00-04:00,7.739999771118164,7.840000152587891,7.539999961853027,7.699999809265137,42967900,0.0,0.0
2023-05-30 00:00:00-04:00,7.800000190734863,7.920000076293945,7.349999904632568,7.409999847412109,63374800,0.0,0.0
2023-05-31 00:00:00-04:00,7.440000057220459,7.539999961853027,7.150000095367432,7.53000020980835,89228300,0.0,0.0
2023-06-01 00:00:00-04:00,7.239999771118164,7.639999866485596,7.0,7.539999961853027,74201600,0.0,0.0
2023-06-02 00:00:00-04:00,7.840000152587891,7.989999771118164,7.559999942779541,7.559999942779541,62262000,0.0,0.0
2023-06-05 00:00:00-04:00,7.659999847412109,7.900000095367432,7.599999904632568,7.670000076293945,36819200,0.0,0.0
2023-06-06 00:00:00-04:00,7.659999847412109,7.880000114440918,7.300000190734863,7.880000114440918,79001900,0.0,0.0
2023-06-07 00:00:00-04:00,7.800000190734863,7.96999979019165,7.579999923706055,7.760000228881836,47289100,0.0,0.0
2023-06-08 00:00:00-04:00,7.800000190734863,7.889999866485596,7.599999904632568,7.789999961853027,64405800,0.0,0.0
2023-06-09 00:00:00-04:00,7.840000152587891,8.75,7.690000057220459,7.730000019073486,140075100,0.0,0.0
2023-06-12 00:00:00-04:00,8.09000015258789,8.600000381469727,8.069999694824219,8.399999618530273,100608600,0.0,0.0
2023-06-13 00:00:00-04:00,8.729999542236328,9.069999694824219,8.600000381469727,8.890000343322754,81692800,0.0,0.0
2023-06-14 00:00:00-04:00,9.069999694824219,9.1899995803833,8.800000190734863,9.050000190734863,60867200,0.0,0.0
2023-06-15 00:00:00-04:00,9.100000381469727,9.899999618530273,9.050000190734863,9.789999961853027,97116500,0.0,0.0
2023-06-16 00:00:00-04:00,10.149999618530273,10.210000038146973,9.350000381469727,9.399999618530273,81163500,0.0,0.0
2023-06-20 00:00:00-04:00,9.170000076293945,9.40999984741211,9.0600004196167,9.350000381469727,52866000,0.0,0.0
2023-06-21 00:00:00-04:00,9.539999961853027,9.84000015258789,8.960000038146973,9.069999694824219,66266600,0.0,0.0
2023-06-22 00:00:00-04:00,9.029999732971191,9.029999732971191,8.739999771118164,8.920000076293945,28909900,0.0,0.0
2023-06-23 00:00:00-04:00,8.619999885559082,8.75,8.279999732971191,8.430000305175781,41703800,0.0,0.0
2023-06-26 00:00:00-04:00,8.529999732971191,8.6899995803833,8.399999618530273,8.399999618530273,33684100,0.0,0.0
2023-06-27 00:00:00-04:00,8.720000267028809,9.34000015258789,8.65999984741211,9.34000015258789,73607600,0.0,0.0
2023-06-28 00:00:00-04:00,9.399999618530273,9.5600004196167,9.180000305175781,9.520000457763672,44832900,0.0,0.0
2023-06-29 00:00:00-04:00,9.399999618530273,9.510000228881836,9.25,9.390000343322754,38589900,0.0,0.0
2023-06-30 00:00:00-04:00,9.630000114440918,10.09000015258789,9.59000015258789,9.6899995803833,63256300,0.0,0.0
2023-07-03 00:00:00-04:00,10.149999618530273,10.489999771118164,9.789999961853027,10.029999732971191,68989300,0.0,0.0
2023-07-05 00:00:00-04:00,10.010000228881836,10.390000343322754,9.8100004196167,10.220000267028809,62900500,0.0,0.0
2023-07-06 00:00:00-04:00,9.970000267028809,10.010000228881836,9.489999771118164,9.5600004196167,52767400,0.0,0.0
2023-07-07 00:00:00-04:00,9.75,10.09000015258789,9.65999984741211,9.989999771118164,50863200,0.0,0.0
2023-07-10 00:00:00-04:00,9.970000267028809,10.829999923706055,9.789999961853027,10.779999732971191,84529600,0.0,0.0
2023-07-11 00:00:00-04:00,10.960000038146973,11.050000190734863,10.4399995803833,10.8100004196167,69547500,0.0,0.0
2023-07-12 00:00:00-04:00,11.020000457763672,11.220000267028809,10.710000038146973,11.15999984741211,61266100,0.0,0.0
2023-07-13 00:00:00-04:00,11.239999771118164,11.319999694824219,10.720000267028809,10.760000228881836,60022500,0.0,0.0
2023-07-14 00:00:00-04:00,10.670000076293945,10.84000015258789,10.460000038146973,10.539999961853027,40097600,0.0,0.0
2023-07-17 00:00:00-04:00,10.300000190734863,10.630000114440918,10.210000038146973,10.5600004196167,28845700,0.0,0.0
2023-07-18 00:00:00-04:00,10.729999542236328,10.829999923706055,10.270000457763672,10.420000076293945,35151600,0.0,0.0
2023-07-19 00:00:00-04:00,10.579999923706055,11.100000381469727,10.579999923706055,10.640000343322754,51786900,0.0,0.0
2023-07-20 00:00:00-04:00,10.470000267028809,10.5,10.220000267028809,10.319999694824219,34681100,0.0,0.0
2023-07-21 00:00:00-04:00,10.5,10.770000457763672,10.380000114440918,10.579999923706055,33013500,0.0,0.0
2023-07-24 00:00:00-04:00,10.90999984741211,12.050000190734863,10.84000015258789,11.729999542236328,108759300,0.0,0.0
2023-07-25 00:00:00-04:00,12.34000015258789,12.829999923706055,11.880000114440918,11.90999984741211,102994600,0.0,0.0
2023-07-26 00:00:00-04:00,12.399999618530273,13.380000114440918,12.210000038146973,13.170000076293945,137044600,0.0,0.0
2023-07-27 00:00:00-04:00,13.859999656677246,13.869999885559082,13.15999984741211,13.239999771118164,103657400,0.0,0.0
2023-07-28 00:00:00-04:00,13.800000190734863,14.779999732971191,13.5600004196167,14.739999771118164,115315800,0.0,0.0
2023-07-31 00:00:00-04:00,15.119999885559082,15.460000038146973,14.729999542236328,15.300000190734863,117336000,0.0,0.0
2023-08-01 00:00:00-04:00,14.859999656677246,15.260000228881836,14.40999984741211,14.630000114440918,89527700,0.0,0.0
2023-08-02 00:00:00-04:00,13.800000190734863,14.760000228881836,13.670000076293945,14.569999694824219,79548600,0.0,0.0
2023-08-03 00:00:00-04:00,14.680000305175781,15.859999656677246,14.65999984741211,15.460000038146973,86032100,0.0,0.0
2023-08-04 00:00:00-04:00,15.859999656677246,16.18000030517578,14.699999809265137,14.720000267028809,85010600,0.0,0.0
2023-08-07 00:00:00-04:00,15.020000457763672,15.199999809265137,14.380000114440918,14.819999694824219,53768400,0.0,0.0
2023-08-08 00:00:00-04:00,13.949999809265137,14.170000076293945,13.729999542236328,14.069999694824219,63081100,0.0,0.0
2023-08-09 00:00:00-04:00,13.949999809265137,14.119999885559082,13.210000038146973,13.460000038146973,57706700,0.0,0.0
2023-08-10 00:00:00-04:00,13.609999656677246,13.970000267028809,13.1899995803833,13.25,55643000,0.0,0.0
2023-08-11 00:00:00-04:00,12.770000457763672,13.010000228881836,12.550000190734863,12.899999618530273,54605400,0.0,0.0
2023-08-14 00:00:00-04:00,12.399999618530273,12.5600004196167,11.9399995803833,12.520000457763672,67398200,0.0,0.0
2023-08-15 00:00:00-04:00,12.260000228881836,12.34000015258789,11.550000190734863,11.829999923706055,71428600,0.0,0.0
2023-08-16 00:00:00-04:00,11.180000305175781,11.760000228881836,11.149999618530273,11.399999618530273,59478400,0.0,0.0
2023-08-17 00:00:00-04:00,11.90999984741211,12.40999984741211,11.470000267028809,11.5,73315600,0.0,0.0
2023-08-18 00:00:00-04:00,10.949999809265137,11.149999618530273,10.619999885559082,10.670000076293945,68262100,0.0,0.0
2023-08-21 00:00:00-04:00,10.729999542236328,11.170000076293945,10.539999961853027,10.949999809265137,54080100,0.0,0.0
2023-08-22 00:00:00-04:00,11.289999961853027,11.329999923706055,10.529999732971191,10.789999961853027,43691900,0.0,0.0
2023-08-23 00:00:00-04:00,10.5600004196167,11.0,10.5,10.84000015258789,30405000,0.0,0.0
2023-08-24 00:00:00-04:00,10.960000038146973,11.109999656677246,10.619999885559082,10.640000343322754,27131700,0.0,0.0
2023-08-25 00:00:00-04:00,10.579999923706055,10.869999885559082,10.479999542236328,10.829999923706055,31666200,0.0,0.0
2023-08-28 00:00:00-04:00,11.050000190734863,11.130000114440918,10.699999809265137,11.020000457763672,41943200,0.0,0.0
2023-08-29 00:00:00-04:00,10.300000190734863,10.9399995803833,9.460000038146973,10.890000343322754,124332200,0.0,0.0
2023-08-30 00:00:00-04:00,10.430000305175781,10.789999961853027,10.390000343322754,10.670000076293945,46265600,0.0,0.0
2023-08-31 00:00:00-04:00,10.729999542236328,10.800000190734863,10.260000228881836,10.270000457763672,51094300,0.0,0.0
2023-09-01 00:00:00-04:00,10.529999732971191,11.350000381469727,10.5,11.0,76887100,0.0,0.0
2023-09-05 00:00:00-04:00,10.729999542236328,11.180000305175781,10.720000267028809,10.8100004196167,37911800,0.0,0.0
2023-09-06 00:00:00-04:00,10.710000038146973,10.90999984741211,10.470000267028809,10.579999923706055,31426100,0.0,0.0
2023-09-07 00:00:00-04:00,10.170000076293945,10.270000457763672,9.930000305175781,10.079999923706055,44603800,0.0,0.0
2023-09-08 00:00:00-04:00,10.0600004196167,10.149999618530273,9.920000076293945,10.039999961853027,26159600,0.0,0.0
2023-09-11 00:00:00-04:00,10.390000343322754,10.430000305175781,10.020000457763672,10.329999923706055,31145700,0.0,0.0
2023-09-12 00:00:00-04:00,10.229999542236328,10.880000114440918,10.210000038146973,10.569999694824219,38297000,0.0,0.0
2023-09-13 00:00:00-04:00,10.199999809265137,10.470000267028809,10.0600004196167,10.069999694824219,36890000,0.0,0.0
2023-09-14 00:00:00-04:00,10.149999618530273,10.380000114440918,10.140000343322754,10.380000114440918,26475900,0.0,0.0
2023-09-15 00:00:00-04:00,10.529999732971191,10.720000267028809,10.289999961853027,10.430000305175781,40061100,0.0,0.0
2023-09-18 00:00:00-04:00,10.369999885559082,10.470000267028809,10.220000267028809,10.3100004196167,22615000,0.0,0.0
2023-09-19 00:00:00-04:00,9.539999961853027,9.600000381469727,8.40999984741211,8.550000190734863,215935800,0.0,0.0
2023-09-20 00:00:00-04:00,8.760000228881836,9.0600004196167,8.670000076293945,8.819999694824219,122782100,0.0,0.0
2023-09-21 00:00:00-04:00,8.449999809265137,8.619999885559082,8.350000381469727,8.449999809265137,49265600,0.0,0.0
2023-09-22 00:00:00-04:00,8.739999771118164,8.800000190734863,8.449999809265137,8.529999732971191,36245100,0.0,0.0
2023-09-25 00:00:00-04:00,8.069999694824219,8.449999809265137,7.929999828338623,8.350000381469727,56327000,0.0,0.0
2023-09-26 00:00:00-04:00,8.149999618530273,8.579999923706055,7.929999828338623,8.40999984741211,42481600,0.0,0.0
2023-09-27 00:00:00-04:00,8.380000114440918,8.510000228881836,8.300000190734863,8.460000038146973,24089900,0.0,0.0
2023-09-28 00:00:00-04:00,8.369999885559082,8.989999771118164,8.359999656677246,8.90999984741211,55093400,0.0,0.0
2023-09-29 00:00:00-04:00,9.109999656677246,9.220000267028809,8.859999656677246,9.039999961853027,40855100,0.0,0.0
2023-10-02 00:00:00-04:00,8.899999618530273,9.0,8.699999809265137,8.789999961853027,38390600,0.0,0.0
2023-10-03 00:00:00-04:00,8.550000190734863,8.760000228881836,8.539999961853027,8.609999656677246,27185700,0.0,0.0
2023-10-04 00:00:00-04:00,8.510000228881836,8.850000381469727,8.479999542236328,8.829999923706055,28056900,0.0,0.0
2023-10-05 00:00:00-04:00,8.65999984741211,8.710000038146973,8.510000228881836,8.65999984741211,21933500,0.0,0.0
2023-10-06 00:00:00-04:00,8.489999771118164,8.75,8.460000038146973,8.720000267028809,23293500,0.0,0.0
2023-10-09 00:00:00-04:00,8.5,8.539999961853027,8.109999656677246,8.34000015258789,39704400,0.0,0.0
2023-10-10 00:00:00-04:00,8.350000381469727,8.880000114440918,8.350000381469727,8.829999923706055,42385700,0.0,0.0
2023-10-11 00:00:00-04:00,8.949999809265137,9.1899995803833,8.899999618530273,8.970000267028809,34029900,0.0,0.0
2023-10-12 00:00:00-04:00,8.880000114440918,8.970000267028809,8.380000114440918,8.4399995803833,37144100,0.0,0.0
2023-10-13 00:00:00-04:00,8.399999618530273,8.550000190734863,8.270000457763672,8.470000267028809,28358100,0.0,0.0
2023-10-16 00:00:00-04:00,8.369999885559082,8.529999732971191,8.239999771118164,8.520000457763672,24550100,0.0,0.0
2023-10-17 00:00:00-04:00,8.329999923706055,8.649999618530273,8.289999961853027,8.529999732971191,18390200,0.0,0.0
2023-10-18 00:00:00-04:00,8.529999732971191,8.539999961853027,7.869999885559082,7.909999847412109,51395200,0.0,0.0
2023-10-19 00:00:00-04:00,7.760000228881836,7.880000114440918,7.590000152587891,7.690000057220459,39606100,0.0,0.0
2023-10-20 00:00:00-04:00,7.519999980926514,7.849999904632568,7.46999979019165,7.579999923706055,31756100,0.0,0.0
2023-10-23 00:00:00-04:00,7.489999771118164,7.699999809265137,7.309999942779541,7.590000152587891,33550400,0.0,0.0
2023-10-24 00:00:00-04:00,7.559999942779541,8.119999885559082,7.559999942779541,8.09000015258789,42841700,0.0,0.0
2023-10-25 00:00:00-04:00,7.820000171661377,7.849999904632568,7.599999904632568,7.599999904632568,28413800,0.0,0.0
2023-10-26 00:00:00-04:00,7.619999885559082,7.800000190734863,7.519999980926514,7.630000114440918,27283600,0.0,0.0
2023-10-27 00:00:00-04:00,7.78000020980835,7.809999942779541,7.389999866485596,7.440000057220459,33773500,0.0,0.0
2023-10-30 00:00:00-04:00,7.559999942779541,7.639999866485596,7.400000095367432,7.519999980926514,25727700,0.0,0.0
2023-10-31 00:00:00-04:00,7.340000152587891,7.400000095367432,7.179999828338623,7.300000190734863,29679200,0.0,0.0
2023-11-01 00:00:00-04:00,7.309999942779541,7.449999809265137,7.190000057220459,7.449999809265137,33335100,0.0,0.0
2023-11-02 00:00:00-04:00,7.71999979019165,7.929999828338623,7.690000057220459,7.789999961853027,43628400,0.0,0.0
2023-11-03 00:00:00-04:00,8.010000228881836,8.300000190734863,7.869999885559082,8.229999542236328,56005600,0.0,0.0
2023-11-06 00:00:00-05:00,8.449999809265137,8.510000228881836,7.860000133514404,7.96999979019165,43859700,0.0,0.0
2023-11-07 00:00:00-05:00,7.880000114440918,7.900000095367432,7.699999809265137,7.889999866485596,25233500,0.0,0.0
2023-11-08 00:00:00-05:00,7.809999942779541,8.0,7.679999828338623,7.920000076293945,37957600,0.0,0.0
2023-11-09 00:00:00-05:00,7.820000171661377,7.960000038146973,7.460000038146973,7.46999979019165,36134800,0.0,0.0
2023-11-10 00:00:00-05:00,7.610000133514404,7.639999866485596,7.159999847412109,7.239999771118164,39843100,0.0,0.0
2023-11-13 00:00:00-05:00,7.269999980926514,7.429999828338623,7.110000133514404,7.21999979019165,34211200,0.0,0.0
2023-11-14 00:00:00-05:00,7.360000133514404,7.639999866485596,7.329999923706055,7.579999923706055,43383100,0.0,0.0
2023-11-15 00:00:00-05:00,7.639999866485596,8.199999809265137,7.630000114440918,7.940000057220459,55974000,0.0,0.0
2023-11-16 00:00:00-05:00,7.579999923706055,7.590000152587891,7.139999866485596,7.400000095367432,68800100,0.0,0.0
2023-11-17 00:00:00-05:00,7.400000095367432,7.5,7.25,7.389999866485596,26658000,0.0,0.0
2023-11-20 00:00:00-05:00,7.679999828338623,8.029999732971191,7.650000095367432,7.800000190734863,61880200,0.0,0.0
2023-11-21 00:00:00-05:00,7.619999885559082,7.710000038146973,7.420000076293945,7.510000228881836,35697200,0.0,0.0
2023-11-22 00:00:00-05:00,7.579999923706055,7.639999866485596,7.360000133514404,7.46999979019165,21966500,0.0,0.0
2023-11-24 00:00:00-05:00,7.400000095367432,7.480000019073486,7.28000020980835,7.400000095367432,22881100,0.0,0.0
2023-11-27 00:00:00-05:00,7.309999942779541,7.380000114440918,7.179999828338623,7.190000057220459,33857600,0.0,0.0
2023-11-28 00:00:00-05:00,7.199999809265137,7.260000228881836,7.019999980926514,7.210000038146973,47842500,0.0,0.0
2023-11-29 00:00:00-05:00,7.289999961853027,7.519999980926514,7.130000114440918,7.179999828338623,47707000,0.0,0.0
2023-11-30 00:00:00-05:00,7.25,7.340000152587891,7.130000114440918,7.269999980926514,45953400,0.0,0.0
2023-12-01 00:00:00-05:00,7.139999866485596,7.260000228881836,7.010000228881836,7.150000095367432,46621800,0.0,0.0
2023-12-04 00:00:00-05:00,7.139999866485596,7.380000114440918,7.03000020980835,7.320000171661377,53717900,0.0,0.0
2023-12-05 00:00:00-05:00,7.590000152587891,7.960000038146973,7.380000114440918,7.429999828338623,89837100,0.0,0.0
2023-12-06 00:00:00-05:00,7.650000095367432,8.279999732971191,7.590000152587891,7.75,118989400,0.0,0.0
2023-12-07 00:00:00-05:00,7.849999904632568,7.960000038146973,7.429999828338623,7.489999771118164,63206600,0.0,0.0
2023-12-08 00:00:00-05:00,7.369999885559082,7.570000171661377,7.300000190734863,7.380000114440918,42582700,0.0,0.0
2023-12-11 00:00:00-05:00,7.489999771118164,7.699999809265137,7.409999847412109,7.679999828338623,39418200,0.0,0.0
2023-12-12 00:00:00-05:00,7.590000152587891,7.599999904632568,7.170000076293945,7.269999980926514,59007200,0.0,0.0
2023-12-13 00:00:00-05:00,7.170000076293945,7.449999809265137,7.050000190734863,7.429999828338623,57470200,0.0,0.0
2023-12-14 00:00:00-05:00,7.46999979019165,8.020000457763672,7.460000038146973,7.860000133514404,94106100,0.0,0.0
2023-12-15 00:00:00-05:00,8.020000457763672,8.140000343322754,7.739999771118164,7.980000019073486,71148600,0.0,0.0
2023-12-18 00:00:00-05:00,8.59000015258789,8.640000343322754,8.229999542236328,8.350000381469727,131953000,0.0,0.0
2023-12-19 00:00:00-05:00,8.520000457763672,8.899999618530273,8.510000228881836,8.819999694824219,88664000,0.0,0.0
2023-12-20 00:00:00-05:00,8.630000114440918,8.699999809265137,7.920000076293945,7.920000076293945,105322300,0.0,0.0
2023-12-21 00:00:00-05:00,8.149999618530273,8.3100004196167,7.989999771118164,8.289999961853027,48972700,0.0,0.0
2023-12-22 00:00:00-05:00,8.100000381469727,8.59000015258789,8.079999923706055,8.420000076293945,55866700,0.0,0.0
2023-12-26 00:00:00-05:00,8.770000457763672,9.430000305175781,8.630000114440918,9.329999923706055,130928200,0.0,0.0
2023-12-27 00:00:00-05:00,9.260000228881836,9.329999923706055,8.890000343322754,9.100000381469727,99997200,0.0,0.0
2023-12-28 00:00:00-05:00,9.15999984741211,9.569999694824219,9.119999885559082,9.430000305175781,91988300,0.0,0.0
2023-12-29 00:00:00-05:00,9.430000305175781,9.529999732971191,8.949999809265137,9.069999694824219,74559000,0.0,0.0
2024-01-02 00:00:00-05:00,8.930000305175781,8.9399995803833,8.380000114440918,8.420000076293945,81640300,0.0,0.0
2024-01-03 00:00:00-05:00,8.119999885559082,8.5600004196167,8.100000381469727,8.5,58659300,0.0,0.0
2024-01-04 00:00:00-05:00,8.329999923706055,8.470000267028809,8.25,8.270000457763672,38412300,0.0,0.0
2024-01-05 00:00:00-05:00,8.15999984741211,8.25,8.029999732971191,8.0600004196167,40604100,0.0,0.0
2024-01-08 00:00:00-05:00,7.860000133514404,8.050000190734863,7.730000019073486,7.929999828338623,49933600,0.0,0.0
2024-01-09 00:00:00-05:00,7.800000190734863,7.840000152587891,7.519999980926514,7.559999942779541,70100900,0.0,0.0
2024-01-10 00:00:00-05:00,7.53000020980835,7.550000190734863,7.309999942779541,7.409999847412109,54569600,0.0,0.0
2024-01-11 00:00:00-05:00,7.570000171661377,7.670000076293945,7.329999923706055,7.400000095367432,52385000,0.0,0.0
2024-01-12 00:00:00-05:00,7.260000228881836,7.53000020980835,7.159999847412109,7.170000076293945,48715800,0.0,0.0
2024-01-16 00:00:00-05:00,7.039999961853027,7.050000190734863,6.449999809265137,6.550000190734863,121078900,0.0,0.0
2024-01-17 00:00:00-05:00,6.210000038146973,6.420000076293945,6.119999885559082,6.300000190734863,63011800,0.0,0.0
2024-01-18 00:00:00-05:00,6.5,6.539999961853027,6.099999904632568,6.28000020980835,71543500,0.0,0.0
2024-01-19 00:00:00-05:00,6.159999847412109,6.159999847412109,5.860000133514404,6.059999942779541,81997000,0.0,0.0
